timestamp,patient_id,entity_id,state,unit,source,domain
2026-01-23 07:06:07,patient-001,phone_lock_state,locked,none,phone,device
2026-01-23 07:19:43,patient-001,phone_interactive_state,idle,none,phone,device
2026-01-23 07:32:35,patient-001,phone_orientation,portrait,none,phone,device
2026-01-23 07:45:43,patient-001,phone_brightness_level,68,percent,phone,device
2026-01-23 07:58:30,patient-001,phone_volume_level,55,percent,phone,device
2026-01-23 08:11:10,patient-001,phone_ringer_mode,vibrate,none,phone,device
2026-01-23 08:24:28,patient-001,phone_do_not_disturb_state,off,none,phone,device
2026-01-23 08:37:15,patient-001,phone_airplane_mode,off,none,phone,device
2026-01-23 08:50:03,patient-001,phone_wifi_state,disconnected,none,phone,device
2026-01-23 09:03:00,patient-001,phone_wifi_ssid,HomeNet,none,phone,device
2026-01-23 09:16:15,patient-001,phone_cellular_signal_strength,-85,dBm,phone,device
2026-01-23 09:29:25,patient-001,phone_bluetooth_state,on,none,phone,device
2026-01-23 09:42:36,patient-001,phone_headphones_connected,disconnected,none,phone,device
2026-01-23 09:55:18,patient-001,phone_nfc_state,off,none,phone,device
2026-01-23 10:08:45,patient-001,phone_location_latitude,40.719373,degrees,phone,location
2026-01-23 10:21:03,patient-001,phone_location_longitude,-73.978088,degrees,phone,location
2026-01-23 10:34:49,patient-001,phone_location_accuracy,21.1,meters,phone,location
2026-01-23 10:47:41,patient-001,phone_location_altitude,9.2,meters,phone,location
2026-01-23 11:00:23,patient-001,phone_location_speed,1.73,m/s,phone,location
2026-01-23 11:13:44,patient-001,phone_location_bearing,7,degrees,phone,location
2026-01-23 11:26:01,patient-001,phone_accelerometer_x,-3.003,m/s2,phone,motion
2026-01-23 11:39:07,patient-001,phone_accelerometer_y,1.438,m/s2,phone,motion
2026-01-23 11:52:19,patient-001,phone_accelerometer_z,4.031,m/s2,phone,motion
2026-01-23 12:05:11,patient-001,phone_gyroscope_x,-0.0733,rad/s,phone,motion
2026-01-23 12:18:39,patient-001,phone_gyroscope_y,0.0217,rad/s,phone,motion
2026-01-23 12:31:39,patient-001,phone_gyroscope_z,0.0051,rad/s,phone,motion
2026-01-23 12:44:38,patient-001,phone_magnetometer_x,30.48,microtesla,phone,motion
2026-01-23 12:57:47,patient-001,phone_magnetometer_y,28.46,microtesla,phone,motion
2026-01-23 13:10:01,patient-001,phone_magnetometer_z,23.44,microtesla,phone,motion
2026-01-23 13:23:31,patient-001,phone_barometer_pressure,1019.0,hPa,phone,motion
2026-01-23 13:36:36,patient-001,phone_ambient_light_lux,161.9,lux,phone,motion
2026-01-23 13:49:50,patient-001,phone_proximity_state,far,none,phone,motion
2026-01-23 14:02:33,patient-001,phone_step_detector_event,step,none,phone,motion
2026-01-23 14:15:37,patient-001,phone_step_counter_value,22886,steps,phone,motion
2026-01-23 14:28:09,patient-001,phone_activity_recognition_state,driving,none,phone,motion
2026-01-23 14:41:58,patient-001,phone_app_foreground_package,com.netflix.mediaclient,none,phone,app_usage
2026-01-23 14:54:58,patient-001,phone_app_foreground_name,Bank,none,phone,app_usage
2026-01-23 15:07:28,patient-001,phone_notification_posted_app,Gmail,none,phone,app_usage
2026-01-23 15:20:12,patient-001,phone_notification_removed_app,Fitbit,none,phone,app_usage
2026-01-23 15:33:03,patient-001,phone_sms_received_event,none,none,phone,communication
2026-01-23 15:46:24,patient-001,phone_sms_sent_event,none,none,phone,communication
2026-01-23 15:59:13,patient-001,phone_call_state,idle,none,phone,communication
2026-01-23 16:12:51,patient-001,phone_call_direction,none,none,phone,communication
2026-01-23 16:25:07,patient-001,phone_keyboard_visible_state,hidden,none,phone,device
2026-01-23 16:38:00,patient-001,phone_clipboard_changed_event,changed,none,phone,device
2026-01-23 16:51:12,patient-001,phone_camera_open_state,closed,none,phone,device
2026-01-23 17:04:22,patient-001,wearable_heart_rate,73,bpm,wearable,wearable
2026-01-23 17:17:15,patient-001,wearable_resting_heart_rate,62,bpm,wearable,wearable
2026-01-23 17:30:22,patient-001,wearable_hrv_value,62.7,ms,wearable,wearable
2026-01-23 17:43:06,patient-001,wearable_spo2,98.2,percent,wearable,wearable
2026-01-23 17:56:23,patient-001,wearable_skin_temperature,36.62,celsius,wearable,wearable
2026-01-23 18:09:57,patient-001,wearable_respiratory_rate,14.6,breaths/min,wearable,wearable
2026-01-23 18:22:34,patient-001,wearable_step_counter,24426,steps,phone,motion
2026-01-23 18:35:24,patient-001,wearable_calories_burned,54518,kcal,wearable,wearable
2026-01-23 18:48:48,patient-001,wearable_sleep_state,awake,none,wearable,wearable
2026-01-23 19:01:36,patient-001,wearable_sleep_stage,awake,none,wearable,wearable
2026-01-23 19:14:14,patient-001,wearable_body_position,lying_right,none,wearable,wearable
2026-01-23 19:27:33,patient-001,wearable_device_battery_level,53,percent,wearable,wearable
2026-01-23 19:40:48,patient-001,smartwatch_screen_state,off,none,smartwatch,wearable
2026-01-23 19:53:03,patient-001,smartwatch_workout_state,inactive,none,smartwatch,wearable
2026-01-23 20:06:58,patient-001,smartwatch_workout_type,none,none,smartwatch,wearable
2026-01-23 20:19:02,patient-001,front_door_contact_state,open,none,smart_home,contact
2026-01-23 20:32:44,patient-001,bedroom_door_contact_state,closed,none,smart_home,contact
2026-01-23 20:45:13,patient-001,bathroom_door_contact_state,closed,none,smart_home,contact
2026-01-23 20:58:47,patient-001,refrigerator_door_contact_state,closed,none,smart_home,contact
2026-01-23 21:11:18,patient-001,pantry_door_contact_state,closed,none,smart_home,contact
2026-01-23 21:24:18,patient-001,medicine_cabinet_contact_state,open,none,smart_home,contact
2026-01-23 21:37:54,patient-001,window_contact_state,closed,none,smart_home,contact
2026-01-23 21:50:39,patient-001,kitchen_motion_state,off,none,smart_home,occupancy
2026-01-23 22:03:47,patient-001,bedroom_motion_state,on,none,smart_home,occupancy
2026-01-23 22:16:13,patient-001,bathroom_motion_state,off,none,smart_home,occupancy
2026-01-23 22:29:20,patient-001,living_room_motion_state,off,none,smart_home,occupancy
2026-01-23 22:42:06,patient-001,hallway_motion_state,off,none,smart_home,occupancy
2026-01-23 22:55:41,patient-001,bed_pressure_sensor_state,clear,none,smart_home,occupancy
2026-01-23 23:08:15,patient-001,chair_pressure_sensor_state,occupied,none,smart_home,occupancy
2026-01-23 23:21:16,patient-001,sofa_pressure_sensor_state,occupied,none,smart_home,occupancy
2026-01-23 23:34:55,patient-001,smart_light_power_state,on,none,smart_home,lighting
2026-01-23 23:47:35,patient-001,smart_light_brightness,50,percent,smart_home,lighting
2026-01-24 00:04:39,patient-001,smart_light_brightness,48,percent,smart_home,lighting
2026-01-24 00:17:35,patient-001,smart_light_color_temperature,4423,kelvin,smart_home,lighting
2026-01-24 00:30:08,patient-001,smart_light_rgb_color,"145,119,231",none,smart_home,lighting
2026-01-24 00:43:09,patient-001,room_illuminance_lux,26.7,lux,smart_home,environment
2026-01-24 00:56:07,patient-001,thermostat_current_temperature,22.0,celsius,smart_home,environment
2026-01-24 01:09:27,patient-001,thermostat_target_temperature,21.2,celsius,smart_home,environment
2026-01-24 01:22:15,patient-001,thermostat_hvac_mode,heat,none,smart_home,environment
2026-01-24 01:35:35,patient-001,thermostat_hvac_action,fan,none,smart_home,environment
2026-01-24 01:48:14,patient-001,room_humidity,42,percent,smart_home,environment
2026-01-24 02:01:28,patient-001,indoor_co2_ppm,688,ppm,smart_home,environment
2026-01-24 02:14:02,patient-001,indoor_pm25,5.5,ug/m3,smart_home,environment
2026-01-24 02:27:26,patient-001,indoor_voc_level,105,index,smart_home,environment
2026-01-24 02:40:37,patient-001,indoor_air_quality_index,40,index,smart_home,environment
2026-01-24 02:53:11,patient-001,noise_sensor_decibels,31.4,dB,smart_home,environment
2026-01-24 03:06:35,patient-001,smart_plug_power_watts,195.4,W,smart_home,power
2026-01-24 03:19:41,patient-001,smart_plug_voltage,119.3,V,smart_home,power
2026-01-24 03:32:06,patient-001,smart_plug_current_amps,2.93,A,smart_home,power
2026-01-24 03:45:24,patient-001,coffee_machine_power_state,off,none,smart_home,power
2026-01-24 03:58:41,patient-001,coffee_machine_power_watts,308.8,W,smart_home,power
2026-01-24 04:11:07,patient-001,tv_power_state,off,none,smart_home,power
2026-01-24 04:24:43,patient-001,tv_power_watts,217.0,W,smart_home,power
2026-01-24 04:37:25,patient-001,computer_power_state,off,none,smart_home,power
2026-01-24 04:50:11,patient-001,computer_power_watts,38.3,W,smart_home,power
2026-01-24 05:03:19,patient-001,microwave_power_state,off,none,smart_home,power
2026-01-24 05:16:06,patient-001,microwave_power_watts,69.0,W,smart_home,power
2026-01-24 05:29:25,patient-001,washing_machine_power_state,off,none,smart_home,power
2026-01-24 05:42:14,patient-001,washing_machine_power_watts,187.3,W,smart_home,power
2026-01-24 06:31:24,patient-001,phone_battery_level,68,percent,phone,device
2026-01-24 06:44:44,patient-001,phone_battery_state,charging,none,phone,device
2026-01-24 06:57:43,patient-001,phone_power_source,battery,none,phone,device
2026-01-24 07:10:13,patient-001,phone_screen_state,on,none,phone,device
2026-01-24 07:23:14,patient-001,phone_lock_state,locked,none,phone,device
2026-01-24 07:36:29,patient-001,phone_interactive_state,idle,none,phone,device
2026-01-24 07:49:51,patient-001,phone_orientation,portrait,none,phone,device
2026-01-24 08:02:39,patient-001,phone_brightness_level,71,percent,phone,device
2026-01-24 08:15:40,patient-001,phone_volume_level,48,percent,phone,device
2026-01-24 08:28:10,patient-001,phone_ringer_mode,normal,none,phone,device
2026-01-24 08:41:26,patient-001,phone_do_not_disturb_state,off,none,phone,device
2026-01-24 08:54:35,patient-001,phone_airplane_mode,off,none,phone,device
2026-01-24 09:07:25,patient-001,phone_wifi_state,connected,none,phone,device
2026-01-24 09:20:30,patient-001,phone_wifi_ssid,HomeNet,none,phone,device
2026-01-24 09:33:02,patient-001,phone_cellular_signal_strength,-76,dBm,phone,device
2026-01-24 09:46:48,patient-001,phone_bluetooth_state,off,none,phone,device
2026-01-24 09:59:01,patient-001,phone_headphones_connected,disconnected,none,phone,device
2026-01-24 10:12:01,patient-001,phone_nfc_state,off,none,phone,device
2026-01-24 10:25:48,patient-001,phone_location_latitude,40.682499,degrees,phone,location
2026-01-24 10:38:34,patient-001,phone_location_longitude,-73.974075,degrees,phone,location
2026-01-24 10:51:18,patient-001,phone_location_accuracy,21.6,meters,phone,location
2026-01-24 11:04:20,patient-001,phone_location_altitude,3.5,meters,phone,location
2026-01-24 11:17:37,patient-001,phone_location_speed,0.97,m/s,phone,location
2026-01-24 11:30:27,patient-001,phone_location_bearing,352,degrees,phone,location
2026-01-24 11:43:20,patient-001,phone_accelerometer_x,-1.06,m/s2,phone,motion
2026-01-24 11:56:13,patient-001,phone_accelerometer_y,-1.329,m/s2,phone,motion
2026-01-24 12:09:15,patient-001,phone_accelerometer_z,3.348,m/s2,phone,motion
2026-01-24 12:22:15,patient-001,phone_gyroscope_x,-0.0436,rad/s,phone,motion
2026-01-24 12:35:57,patient-001,phone_gyroscope_y,-0.0009,rad/s,phone,motion
2026-01-24 12:48:46,patient-001,phone_gyroscope_z,-0.088,rad/s,phone,motion
2026-01-24 13:01:35,patient-001,phone_magnetometer_x,37.46,microtesla,phone,motion
2026-01-24 13:14:05,patient-001,phone_magnetometer_y,21.39,microtesla,phone,motion
2026-01-24 13:27:34,patient-001,phone_magnetometer_z,19.3,microtesla,phone,motion
2026-01-24 13:40:16,patient-001,phone_barometer_pressure,1012.9,hPa,phone,motion
2026-01-24 13:53:02,patient-001,phone_ambient_light_lux,446.6,lux,phone,motion
2026-01-24 14:06:41,patient-001,phone_proximity_state,far,none,phone,motion
2026-01-24 14:19:44,patient-001,phone_step_detector_event,none,none,phone,motion
2026-01-24 14:32:31,patient-001,phone_step_counter_value,23571,steps,phone,motion
2026-01-24 14:45:20,patient-001,phone_activity_recognition_state,driving,none,phone,motion
2026-01-24 14:58:33,patient-001,phone_app_foreground_package,com.netflix.mediaclient,none,phone,app_usage
2026-01-24 15:11:37,patient-001,phone_app_foreground_name,Bank,none,phone,app_usage
2026-01-24 15:24:02,patient-001,phone_notification_posted_app,Messages,none,phone,app_usage
2026-01-24 15:37:28,patient-001,phone_notification_removed_app,Calendar,none,phone,app_usage
2026-01-24 15:50:06,patient-001,phone_sms_received_event,none,none,phone,communication
2026-01-24 16:03:46,patient-001,phone_sms_sent_event,none,none,phone,communication
2026-01-24 16:16:07,patient-001,phone_call_state,idle,none,phone,communication
2026-01-24 16:29:03,patient-001,phone_call_direction,none,none,phone,communication
2026-01-24 16:42:09,patient-001,phone_keyboard_visible_state,hidden,none,phone,device
2026-01-24 16:55:24,patient-001,phone_clipboard_changed_event,none,none,phone,device
2026-01-24 17:08:31,patient-001,phone_camera_open_state,closed,none,phone,device
2026-01-24 17:21:15,patient-001,wearable_heart_rate,71,bpm,wearable,wearable
2026-01-24 17:34:45,patient-001,wearable_resting_heart_rate,67,bpm,wearable,wearable
2026-01-24 17:47:21,patient-001,wearable_hrv_value,67.0,ms,wearable,wearable
2026-01-24 18:00:00,patient-001,wearable_spo2,96.1,percent,wearable,wearable
2026-01-24 18:13:09,patient-001,wearable_skin_temperature,36.37,celsius,wearable,wearable
2026-01-24 18:26:20,patient-001,wearable_respiratory_rate,13.9,breaths/min,wearable,wearable
2026-01-24 18:39:42,patient-001,wearable_step_counter,25056,steps,phone,motion
2026-01-24 18:52:45,patient-001,wearable_calories_burned,54578,kcal,wearable,wearable
2026-01-24 19:05:47,patient-001,wearable_sleep_state,awake,none,wearable,wearable
2026-01-24 19:18:10,patient-001,wearable_sleep_stage,rem,none,wearable,wearable
2026-01-24 19:31:03,patient-001,wearable_body_position,standing,none,wearable,wearable
2026-01-24 19:44:19,patient-001,wearable_device_battery_level,43,percent,wearable,wearable
2026-01-24 19:57:38,patient-001,smartwatch_screen_state,off,none,smartwatch,wearable
2026-01-24 20:10:29,patient-001,smartwatch_workout_state,inactive,none,smartwatch,wearable
2026-01-24 20:23:37,patient-001,smartwatch_workout_type,none,none,smartwatch,wearable
2026-01-24 20:36:21,patient-001,front_door_contact_state,closed,none,smart_home,contact
2026-01-24 20:49:57,patient-001,bedroom_door_contact_state,closed,none,smart_home,contact
2026-01-24 21:02:15,patient-001,bathroom_door_contact_state,closed,none,smart_home,contact
2026-01-24 21:15:40,patient-001,refrigerator_door_contact_state,open,none,smart_home,contact
2026-01-24 21:28:45,patient-001,pantry_door_contact_state,closed,none,smart_home,contact
2026-01-24 21:41:43,patient-001,medicine_cabinet_contact_state,closed,none,smart_home,contact
2026-01-24 21:54:15,patient-001,window_contact_state,closed,none,smart_home,contact
2026-01-24 22:07:35,patient-001,kitchen_motion_state,off,none,smart_home,occupancy
2026-01-24 22:20:50,patient-001,bedroom_motion_state,off,none,smart_home,occupancy
2026-01-24 22:33:52,patient-001,bathroom_motion_state,off,none,smart_home,occupancy
2026-01-24 22:46:45,patient-001,living_room_motion_state,off,none,smart_home,occupancy
2026-01-24 22:59:52,patient-001,hallway_motion_state,on,none,smart_home,occupancy
2026-01-24 23:12:04,patient-001,bed_pressure_sensor_state,occupied,none,smart_home,occupancy
2026-01-24 23:25:59,patient-001,chair_pressure_sensor_state,clear,none,smart_home,occupancy
2026-01-24 23:38:00,patient-001,sofa_pressure_sensor_state,occupied,none,smart_home,occupancy
2026-01-24 23:51:22,patient-001,smart_light_power_state,off,none,smart_home,lighting
2026-01-25 00:08:36,patient-001,smart_light_power_state,off,none,smart_home,lighting
2026-01-25 00:21:36,patient-001,smart_light_brightness,62,percent,smart_home,lighting
2026-01-25 00:34:27,patient-001,smart_light_color_temperature,2176,kelvin,smart_home,lighting
2026-01-25 00:47:23,patient-001,smart_light_rgb_color,"165,246,92",none,smart_home,lighting
2026-01-25 01:00:12,patient-001,room_illuminance_lux,177.6,lux,smart_home,environment
2026-01-25 01:13:39,patient-001,thermostat_current_temperature,21.8,celsius,smart_home,environment
2026-01-25 01:26:25,patient-001,thermostat_target_temperature,21.1,celsius,smart_home,environment
2026-01-25 01:39:25,patient-001,thermostat_hvac_mode,cool,none,smart_home,environment
2026-01-25 01:52:59,patient-001,thermostat_hvac_action,idle,none,smart_home,environment
2026-01-25 02:05:33,patient-001,room_humidity,33,percent,smart_home,environment
2026-01-25 02:18:58,patient-001,indoor_co2_ppm,678,ppm,smart_home,environment
2026-01-25 02:31:55,patient-001,indoor_pm25,4.0,ug/m3,smart_home,environment
2026-01-25 02:44:58,patient-001,indoor_voc_level,100,index,smart_home,environment
2026-01-25 02:57:37,patient-001,indoor_air_quality_index,29,index,smart_home,environment
2026-01-25 03:10:33,patient-001,noise_sensor_decibels,39.8,dB,smart_home,environment
2026-01-25 03:23:52,patient-001,smart_plug_power_watts,142.9,W,smart_home,power
2026-01-25 03:36:33,patient-001,smart_plug_voltage,119.0,V,smart_home,power
2026-01-25 03:49:10,patient-001,smart_plug_current_amps,2.41,A,smart_home,power
2026-01-25 04:02:07,patient-001,coffee_machine_power_state,off,none,smart_home,power
2026-01-25 04:15:13,patient-001,coffee_machine_power_watts,92.2,W,smart_home,power
2026-01-25 04:28:20,patient-001,tv_power_state,off,none,smart_home,power
2026-01-25 04:41:32,patient-001,tv_power_watts,96.1,W,smart_home,power
2026-01-25 04:54:05,patient-001,computer_power_state,on,none,smart_home,power
2026-01-25 05:07:40,patient-001,computer_power_watts,263.3,W,smart_home,power
2026-01-25 05:20:38,patient-001,microwave_power_state,off,none,smart_home,power
2026-01-25 05:33:26,patient-001,microwave_power_watts,94.2,W,smart_home,power
2026-01-25 05:46:59,patient-001,washing_machine_power_state,off,none,smart_home,power
2026-01-25 05:59:01,patient-001,washing_machine_power_watts,62.2,W,smart_home,power
2026-01-25 06:48:57,patient-001,phone_battery_level,82,percent,phone,device
2026-01-25 07:01:19,patient-001,phone_battery_state,charging,none,phone,device
2026-01-25 07:14:54,patient-001,phone_power_source,battery,none,phone,device
2026-01-25 07:27:28,patient-001,phone_screen_state,off,none,phone,device
2026-01-25 07:40:15,patient-001,phone_lock_state,locked,none,phone,device
2026-01-25 07:53:53,patient-001,phone_interactive_state,idle,none,phone,device
2026-01-25 08:06:48,patient-001,phone_orientation,portrait,none,phone,device
2026-01-25 08:19:25,patient-001,phone_brightness_level,82,percent,phone,device
2026-01-25 08:32:29,patient-001,phone_volume_level,67,percent,phone,device
2026-01-25 08:45:04,patient-001,phone_ringer_mode,silent,none,phone,device
2026-01-25 08:58:27,patient-001,phone_do_not_disturb_state,off,none,phone,device
2026-01-25 09:11:12,patient-001,phone_airplane_mode,off,none,phone,device
2026-01-25 09:24:08,patient-001,phone_wifi_state,connected,none,phone,device
2026-01-25 09:37:17,patient-001,phone_wifi_ssid,HomeNet,none,phone,device
2026-01-25 09:50:40,patient-001,phone_cellular_signal_strength,-83,dBm,phone,device
2026-01-25 10:03:37,patient-001,phone_bluetooth_state,on,none,phone,device
2026-01-25 10:16:29,patient-001,phone_headphones_connected,connected,none,phone,device
2026-01-25 10:29:30,patient-001,phone_nfc_state,on,none,phone,device
2026-01-25 10:42:17,patient-001,phone_location_latitude,40.674691,degrees,phone,location
2026-01-25 10:55:05,patient-001,phone_location_longitude,-73.986504,degrees,phone,location
2026-01-25 11:08:46,patient-001,phone_location_accuracy,10.2,meters,phone,location
2026-01-25 11:21:21,patient-001,phone_location_altitude,15.5,meters,phone,location
2026-01-25 11:34:06,patient-001,phone_location_speed,1.59,m/s,phone,location
2026-01-25 11:47:26,patient-001,phone_location_bearing,228,degrees,phone,location
2026-01-25 12:00:49,patient-001,phone_accelerometer_x,-0.589,m/s2,phone,motion
2026-01-25 12:13:42,patient-001,phone_accelerometer_y,-0.452,m/s2,phone,motion
2026-01-25 12:26:59,patient-001,phone_accelerometer_z,1.092,m/s2,phone,motion
2026-01-25 12:39:37,patient-001,phone_gyroscope_x,0.0312,rad/s,phone,motion
2026-01-25 12:52:02,patient-001,phone_gyroscope_y,-0.0565,rad/s,phone,motion
2026-01-25 13:05:29,patient-001,phone_gyroscope_z,-0.0263,rad/s,phone,motion
2026-01-25 13:18:20,patient-001,phone_magnetometer_x,10.19,microtesla,phone,motion
2026-01-25 13:31:35,patient-001,phone_magnetometer_y,11.66,microtesla,phone,motion
2026-01-25 13:44:58,patient-001,phone_magnetometer_z,9.48,microtesla,phone,motion
2026-01-25 13:57:05,patient-001,phone_barometer_pressure,1001.3,hPa,phone,motion
2026-01-25 14:10:20,patient-001,phone_ambient_light_lux,556.0,lux,phone,motion
2026-01-25 14:23:48,patient-001,phone_proximity_state,far,none,phone,motion
2026-01-25 14:36:36,patient-001,phone_step_detector_event,none,none,phone,motion
2026-01-25 14:49:02,patient-001,phone_step_counter_value,24021,steps,phone,motion
2026-01-25 15:02:58,patient-001,phone_activity_recognition_state,stationary,none,phone,motion
2026-01-25 15:15:54,patient-001,phone_app_foreground_package,com.fitbit.FitbitMobile,none,phone,app_usage
2026-01-25 15:28:56,patient-001,phone_app_foreground_name,Bank,none,phone,app_usage
2026-01-25 15:41:35,patient-001,phone_notification_posted_app,Fitbit,none,phone,app_usage
2026-01-25 15:54:55,patient-001,phone_notification_removed_app,Spotify,none,phone,app_usage
2026-01-25 16:07:44,patient-001,phone_sms_received_event,none,none,phone,communication
2026-01-25 16:20:51,patient-001,phone_sms_sent_event,none,none,phone,communication
2026-01-25 16:33:52,patient-001,phone_call_state,idle,none,phone,communication
2026-01-25 16:46:43,patient-001,phone_call_direction,none,none,phone,communication
2026-01-25 16:59:42,patient-001,phone_keyboard_visible_state,hidden,none,phone,device
2026-01-25 17:12:37,patient-001,phone_clipboard_changed_event,none,none,phone,device
2026-01-25 17:25:55,patient-001,phone_camera_open_state,closed,none,phone,device
2026-01-25 17:38:52,patient-001,wearable_heart_rate,74,bpm,wearable,wearable
2026-01-25 17:51:33,patient-001,wearable_resting_heart_rate,69,bpm,wearable,wearable
2026-01-25 18:04:14,patient-001,wearable_hrv_value,49.7,ms,wearable,wearable
2026-01-25 18:17:30,patient-001,wearable_spo2,98.9,percent,wearable,wearable
2026-01-25 18:30:03,patient-001,wearable_skin_temperature,36.37,celsius,wearable,wearable
2026-01-25 18:43:50,patient-001,wearable_respiratory_rate,16.3,breaths/min,wearable,wearable
2026-01-25 18:56:31,patient-001,wearable_step_counter,25288,steps,phone,motion
2026-01-25 19:09:20,patient-001,wearable_calories_burned,54658,kcal,wearable,wearable
2026-01-25 19:22:04,patient-001,wearable_sleep_state,awake,none,wearable,wearable
2026-01-25 19:35:41,patient-001,wearable_sleep_stage,deep,none,wearable,wearable
2026-01-25 19:48:16,patient-001,wearable_body_position,lying_right,none,wearable,wearable
2026-01-25 20:01:24,patient-001,wearable_device_battery_level,72,percent,wearable,wearable
2026-01-25 20:14:57,patient-001,smartwatch_screen_state,off,none,smartwatch,wearable
2026-01-25 20:27:25,patient-001,smartwatch_workout_state,inactive,none,smartwatch,wearable
2026-01-25 20:40:51,patient-001,smartwatch_workout_type,none,none,smartwatch,wearable
2026-01-25 20:53:39,patient-001,front_door_contact_state,closed,none,smart_home,contact
2026-01-25 21:06:33,patient-001,bedroom_door_contact_state,closed,none,smart_home,contact
2026-01-25 21:19:15,patient-001,bathroom_door_contact_state,closed,none,smart_home,contact
2026-01-25 21:32:39,patient-001,refrigerator_door_contact_state,closed,none,smart_home,contact
2026-01-25 21:45:24,patient-001,pantry_door_contact_state,closed,none,smart_home,contact
2026-01-25 21:58:36,patient-001,medicine_cabinet_contact_state,closed,none,smart_home,contact
2026-01-25 22:11:16,patient-001,window_contact_state,closed,none,smart_home,contact
2026-01-25 22:24:02,patient-001,kitchen_motion_state,off,none,smart_home,occupancy
2026-01-25 22:37:55,patient-001,bedroom_motion_state,on,none,smart_home,occupancy
2026-01-25 22:50:59,patient-001,bathroom_motion_state,off,none,smart_home,occupancy
2026-01-25 23:03:00,patient-001,living_room_motion_state,off,none,smart_home,occupancy
2026-01-25 23:16:02,patient-001,hallway_motion_state,on,none,smart_home,occupancy
2026-01-25 23:29:03,patient-001,bed_pressure_sensor_state,clear,none,smart_home,occupancy
2026-01-25 23:42:51,patient-001,chair_pressure_sensor_state,occupied,none,smart_home,occupancy
2026-01-25 23:55:06,patient-001,sofa_pressure_sensor_state,occupied,none,smart_home,occupancy
2026-01-26 00:12:13,patient-001,sofa_pressure_sensor_state,clear,none,smart_home,occupancy
2026-01-26 00:25:46,patient-001,smart_light_power_state,off,none,smart_home,lighting
2026-01-26 00:38:49,patient-001,smart_light_brightness,48,percent,smart_home,lighting
2026-01-26 00:51:08,patient-001,smart_light_color_temperature,3968,kelvin,smart_home,lighting
2026-01-26 01:04:02,patient-001,smart_light_rgb_color,"144,148,102",none,smart_home,lighting
2026-01-26 01:17:25,patient-001,room_illuminance_lux,262.1,lux,smart_home,environment
2026-01-26 01:30:42,patient-001,thermostat_current_temperature,22.6,celsius,smart_home,environment
2026-01-26 01:43:09,patient-001,thermostat_target_temperature,21.0,celsius,smart_home,environment
2026-01-26 01:56:31,patient-001,thermostat_hvac_mode,cool,none,smart_home,environment
2026-01-26 02:09:11,patient-001,thermostat_hvac_action,idle,none,smart_home,environment
2026-01-26 02:22:59,patient-001,room_humidity,36,percent,smart_home,environment
2026-01-26 02:35:30,patient-001,indoor_co2_ppm,672,ppm,smart_home,environment
2026-01-26 02:48:28,patient-001,indoor_pm25,5.1,ug/m3,smart_home,environment
2026-01-26 03:01:10,patient-001,indoor_voc_level,95,index,smart_home,environment
2026-01-26 03:14:28,patient-001,indoor_air_quality_index,39,index,smart_home,environment
2026-01-26 03:27:04,patient-001,noise_sensor_decibels,52.9,dB,smart_home,environment
2026-01-26 03:40:39,patient-001,smart_plug_power_watts,670.5,W,smart_home,power
2026-01-26 03:53:51,patient-001,smart_plug_voltage,117.2,V,smart_home,power
2026-01-26 04:06:15,patient-001,smart_plug_current_amps,1.71,A,smart_home,power
2026-01-26 04:19:14,patient-001,coffee_machine_power_state,off,none,smart_home,power
2026-01-26 04:32:26,patient-001,coffee_machine_power_watts,67.5,W,smart_home,power
2026-01-26 04:45:02,patient-001,tv_power_state,off,none,smart_home,power
2026-01-26 04:58:59,patient-001,tv_power_watts,316.6,W,smart_home,power
2026-01-26 05:11:16,patient-001,computer_power_state,off,none,smart_home,power
2026-01-26 05:24:13,patient-001,computer_power_watts,165.4,W,smart_home,power
2026-01-26 05:37:04,patient-001,microwave_power_state,off,none,smart_home,power
2026-01-26 05:50:52,patient-001,microwave_power_watts,153.7,W,smart_home,power
2026-01-26 06:03:31,patient-001,washing_machine_power_state,on,none,smart_home,power
2026-01-26 06:16:10,patient-001,washing_machine_power_watts,44.8,W,smart_home,power
2026-01-26 07:05:46,patient-001,phone_battery_level,48,percent,phone,device
2026-01-26 07:18:05,patient-001,phone_battery_state,discharging,none,phone,device
2026-01-26 07:31:19,patient-001,phone_power_source,battery,none,phone,device
2026-01-26 07:44:21,patient-001,phone_screen_state,off,none,phone,device
2026-01-26 07:57:57,patient-001,phone_lock_state,locked,none,phone,device
2026-01-26 08:10:57,patient-001,phone_interactive_state,idle,none,phone,device
2026-01-26 08:23:09,patient-001,phone_orientation,portrait,none,phone,device
2026-01-26 08:36:34,patient-001,phone_brightness_level,59,percent,phone,device
2026-01-26 08:49:44,patient-001,phone_volume_level,21,percent,phone,device
2026-01-26 09:02:19,patient-001,phone_ringer_mode,vibrate,none,phone,device
2026-01-26 09:15:01,patient-001,phone_do_not_disturb_state,off,none,phone,device
2026-01-26 09:28:10,patient-001,phone_airplane_mode,off,none,phone,device
2026-01-26 09:41:04,patient-001,phone_wifi_state,connected,none,phone,device
2026-01-26 09:54:30,patient-001,phone_wifi_ssid,HomeNet,none,phone,device
2026-01-26 10:07:03,patient-001,phone_cellular_signal_strength,-97,dBm,phone,device
2026-01-26 10:20:25,patient-001,phone_bluetooth_state,on,none,phone,device
